Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre,Directorate
Reading Borough Council,26/03/2024,34392,15721,MASTER TECH,Fleet Management,3894.78,Transport Related Expenditure -,Vehicle Maintenance,RBC Standard Invoice,R4552,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,45632,15722,RINGGO LTD,On Street Pay and Display,6041.97,Supplies and Services         -,Software Support,RBC Standard Invoice,R4727,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,50763,15727,GROVE CARE PARTNERSHIP LTD,LD Residential,16121.56,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5742,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,51524,15728,PASS THE KEYS READING,Bed and Breakfast,2610,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,50140,15813,WAYNE COURTNAGE,Bed and Breakfast,770,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49923,15814,CORNELIA VAN DER POLL,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49924,15815,ABU BAKR MASJID READING,Guaranteed Rent Scheme,1146.86,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49929,15816,NICOLA LEVY,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,50622,15818,ABBEYFIELD WEY VALLEY SOCIETY LTD,M&C Acquired Residential,4295.96,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5752,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,50634,15818,ABBEYFIELD WEY VALLEY SOCIETY LTD,PS Acquired Residential,10957.14,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5772,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,50764,15818,ABBEYFIELD WEY VALLEY SOCIETY LTD,M&C Acquired Residential,25960,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5752,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,51628,15819,BOOKS ASIA LTD,Reading Libraries,2500,Supplies and Services         -,Library Books : Non English,RBC Standard Invoice,R1400,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,27208,15820,COMMUNITY RESOURCING LTD,DLO Day to Day Trades,1389.5,Employees                     -,Basic Pay : General,RBC Standard Invoice,R4010,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49928,15821,KEITH + HELEN PUGH,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49931,15824,SINEAID COLLINS,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,44952,15825,SGS HOTELS (READING) LTD,Bed and Breakfast,1680,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,45649,15825,SGS HOTELS (READING) LTD,Bed and Breakfast,1680,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,50581,15826,B&M INVESTMENTS LTD,PS Acquired Residential,4000,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5772,Directorate of Social Care and Health Services
Reading Borough Council,26/03/2024,49572,15827,FRANCES GREEN,Guaranteed Rent Scheme,847.69,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,47428,15829,SAMUEL & CO LTD,Bed and Breakfast,1105,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49244,15847,RUSSELL & RUSSELL,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49567,15847,RUSSELL & RUSSELL,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49588,15847,RUSSELL & RUSSELL,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49684,15847,RUSSELL & RUSSELL,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49765,15847,RUSSELL & RUSSELL,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49777,15847,RUSSELL & RUSSELL,Guaranteed Rent Scheme,947.4,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49780,15847,RUSSELL & RUSSELL,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49886,15847,RUSSELL & RUSSELL,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,26/03/2024,49919,15847,RUSSELL & RUSSELL,Guaranteed Rent Scheme,792.83,Premises Related Expenses     -,Rents,RBC Spreadsheet Invoice,R5872,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/03/2024,52833,16198,M&R SERVICES,DFG & Priv Sector Adaptations,720,Capital                       -,Grants Paid Out,RBC Refunds Manual Entry,C8120,Capital
Reading Borough Council,27/03/2024,52834,16198,M&R SERVICES,DFG & Priv Sector Adaptations,540,Capital                       -,Grants Paid Out,RBC Refunds Manual Entry,C8120,Capital
Reading Borough Council,27/03/2024,48445,16199,ROBINSON TRANSPORT & REMOVALS LTD,Allocation,560,Supplies and Services         -,Professional Fees,RBC Standard Invoice,R5980,Housing
Reading Borough Council,27/03/2024,52854,16200,TRAVIS PERKINS TRADING COMPANY LTD,DLO Stock,140690.21,Supplies and Services         -,Stock Purchase,RBC Standard Invoice,R4002,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/03/2024,52856,16200,TRAVIS PERKINS TRADING COMPANY LTD,DLO Stock,18377.73,Supplies and Services         -,Stock Purchase,RBC Standard Invoice,R4002,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/03/2024,52857,16200,TRAVIS PERKINS TRADING COMPANY LTD,DLO Stock,11527.5,Supplies and Services         -,Stock Purchase,RBC Standard Invoice,R4002,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/03/2024,45526,16205,A LANGHAM BUILDERS LTD,MRA Account,5088.33,Premises Related Expenses     -,Disability Mods & Adaptations,RBC CIS Invoice,R5975,Housing
Reading Borough Council,27/03/2024,34735,16208,CLC CONTRACTORS LTD,Planned Maintenance Trades,6585.24,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4040,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/03/2024,34737,16208,CLC CONTRACTORS LTD,Planned Maintenance Trades,7815.53,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4040,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/03/2024,34741,16208,CLC CONTRACTORS LTD,DLO Day to Day Trades,10288.93,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4010,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/03/2024,37659,16211,POST OFFICE LTD,Voluntary Sector & Community G,580.76,Supplies and Services         -,Other Supps & Servs Costs,RBC Standard Invoice,R2041,Directorate of Resources
Reading Borough Council,27/03/2024,39871,16212,NEIL CURTIS FUNERAL CONTRACTOR,Cemeteries,6000,Premises Related Expenses     -,Grounds Maintenance,RBC Standard Invoice,R4607,Directorate of Resources
Reading Borough Council,27/03/2024,52837,16213,LIFTABILITY LTD,DFG & Priv Sector Adaptations,1644,Capital                       -,Grants Paid Out,RBC Refunds Manual Entry,C8120,Capital
Reading Borough Council,27/03/2024,52349,16214,LAUNCHPAD READING,Single Homelessness Grants,7516.04,Supplies and Services         -,Preventative & Support Svces,RBC Standard Invoice,R5860,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/03/2024,45639,16215,SANDS SECURITY LTD,Town Hall - Concert Hall Event,528,Premises Related Expenses     -,Security Costs,RBC Standard Invoice,R1213,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/03/2024,52865,16216,M & B ELECTRICAL SERVICES,Newbridge Nursery,12990,Capital                       -,External Fees  Misc.,RBC CIS Invoice,C8249,Capital
Reading Borough Council,27/03/2024,52775,16221,FIRST CHOICE LANDSCAPES & FENCING LTD,DLO Day to Day Trades,894.61,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4010,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/03/2024,52782,16221,FIRST CHOICE LANDSCAPES & FENCING LTD,DLO Day to Day Trades,849.5,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4010,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/03/2024,52783,16221,FIRST CHOICE LANDSCAPES & FENCING LTD,DLO Day to Day Trades,1693.6,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4010,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/03/2024,52842,16221,FIRST CHOICE LANDSCAPES & FENCING LTD,DLO Wokingham Trades,652,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4050,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/03/2024,52836,16222,R&D CONTRACTORS,DFG & Priv Sector Adaptations,23375.15,Capital                       -,Grants Paid Out,RBC Refunds Manual Entry,C8120,Capital
Reading Borough Council,27/03/2024,32329,16224,DENNIS EAGLE LTD,Fleet Management,36818.01,Transport Related Expenditure -,Vehicle Maintenance,RBC Standard Invoice,R4552,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/03/2024,50131,16232,BERKSHIRE ROOMS,Bed and Breakfast,805,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/03/2024,50132,16232,BERKSHIRE ROOMS,Bed and Breakfast,749,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/03/2024,48738,16234,OPINION RESEARCH SERVICES (ORS),Planning,3210,Supplies and Services         -,Consultancy Fees,RBC Standard Invoice,R4700,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/03/2024,46259,16235,LIMMS CARE SERVICES,PS Acquired Community Services,3344.88,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,27/03/2024,46260,16235,LIMMS CARE SERVICES,PS Acquired Community Services,2736.72,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,27/03/2024,39829,16236,PROSIS LTD,Traffic,1169.72,Supplies and Services         -,Software Licences,RBC Standard Invoice,R4703,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/03/2024,51583,16237,HELPFUL HIRINGS LTD,Streetscene,950,Transport Related Expenditure -,Vehicle Contract Hire,RBC Standard Invoice,R4567,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/03/2024,28262,16238,ZEBRA TRAINING SERVICES,Contact Centre,890,Employees                     -,Training & Development Costs,RBC Standard Invoice,R2599,Directorate of Resources
Reading Borough Council,27/03/2024,52832,16241,COURTNEY STEP-MARSDEN,JLT Disbursements,750,Support Services              -,Legal Service Recharge - Exp,RBC Standard Invoice,R2407,Directorate of Resources
Reading Borough Council,27/03/2024,28921,16242,SKELLY & COUCH LTD,Corp & Community Buildings,4000,Capital                       -,Building Works,RBC Standard Invoice,C8310,Capital
Reading Borough Council,27/03/2024,52800,16244,BEMROSE BOOTH PARAGON T/A PARAGON ID,Parking & Enforcement,3577.5,Supplies and Services         -,Equipment Purchase & Repair,RBC Standard Invoice,R4725,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,27/03/2024,50957,RECOVERY 2,MULTI CARE,Mental Health Residential,3691.29,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5732,Directorate of Social Care and Health Services
Reading Borough Council,28/03/2024,52882,16249,MARTIN CONWAY,Bed and Breakfast,525,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,28/03/2024,42668,16250,EE LTD,IT Management,3311.38,Supplies and Services         -,Mobile Phones,RBC Standard Invoice,R2300,Directorate of Resources
Reading Borough Council,28/03/2024,48380,16251,KEYLINE CIVILS SPECIALIST LTD,Highways,664.06,Supplies and Services         -,Materials,RBC Standard Invoice,R4252,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,28/03/2024,43852,16252,BIDVEST FOODSERVICE (BIDFOOD),Hexagon Operations,903.49,Supplies and Services         -,Catering Stock,RBC Standard Invoice,R1200,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,28/03/2024,53446,16254,ROYAL BOROUGH OF WINDSOR & MAIDENHEAD,DLO Business & Quality Assuran,611836.58,Employees                     -,Ongoing Pension Costs,RBC Refunds Manual Entry,R4000,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,28/03/2024,52855,16255,TRAVIS PERKINS TRADING COMPANY LTD,DLO Stock,1568.87,Supplies and Services         -,Stock Purchase,RBC Standard Invoice,R4002,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,28/03/2024,53494,16256,SUNNYSIDE AUTOS,Fleet Management,2290.09,Transport Related Expenditure -,Vehicle Maintenance,RBC Standard Invoice,R4552,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,28/03/2024,52840,16258,GLASRITE LTD,DLO Wokingham Trades,915,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4050,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,28/03/2024,52949,16258,GLASRITE LTD,DLO Day to Day Trades,1554.68,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4010,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,28/03/2024,52950,16258,GLASRITE LTD,DLO Day to Day Trades,670.06,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4010,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,28/03/2024,53001,16258,GLASRITE LTD,DLO Day to Day Trades,4744,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4010,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,28/03/2024,53175,16258,GLASRITE LTD,DLO Day to Day Trades,977.29,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4010,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,28/03/2024,44525,16259,BOWAK LTD,LD Day Services,887.73,Premises Related Expenses     -,Cleaning Services & Materials,RBC Standard Invoice,R5055,Directorate of Social Care and Health Services
Reading Borough Council,28/03/2024,47785,16260,RADIS COMMUNITY CARE,Mental Health Community Servic,624,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5731,Directorate of Social Care and Health Services
Reading Borough Council,28/03/2024,47788,16260,RADIS COMMUNITY CARE,PS Acquired Community Services,644.8,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
