Body Name,Body,Service Area Categorisation,Responsible Unit,Expense Type,Date,Transaction Number,Amount,Supplier Name
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900420882,-752,St Michaels Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900420137,-806.84,Eckington Court Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900420382,-1063.76,Morton Grange Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900423713,-814.6,Brookholme Croft Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900423491,-752,Ashgate Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428457,1780.64,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427305,1799.76,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427878,3430.08,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427610,576,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428267,980,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Day Care Spot Cont,08/01/2025,1900417967,576.96,Hickling House
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900426791,2320.68,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428336,3712.8,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429319,1741.04,Up 24 Seven Services Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429266,1706.24,Premier Nursing Agency Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429395,928.2,Angels Care Management Services Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429530,2278.92,Premier Nursing Agency Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429191,2457.48,Just a little company
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,08/01/2025,1900429806,680.4,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427962,2085,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428232,1603.76,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428317,691.2,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428688,906,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427388,1498.52,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427844,2289.24,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428154,1357.52,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427019,1219.92,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427287,624,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427540,3258,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427671,1459.32,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427655,6715.44,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900428787,1899.37,Faith Home Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900428992,1201.25,Faith Home Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429184,875.84,Premier Nursing Agency Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900424750,-1399.63,Green Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900418372,-772.28,Sherwood Healthcare Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900421798,-720.08,Eckington Court Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900418565,6383.36,Heathcotes M Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900421494,1451.36,Haddon House Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900423103,21831.6,Ivonbrook
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900418286,3309.44,Oakleigh Lodge
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424913,3011.24,Dove House Residential Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900418758,2488.76,Darcy House Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900423595,569.24,Ivonbrook
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424744,2086.4,Valley Lodge Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900419744,3118.8,Meadows Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424973,3230.18,Valley Lodge Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900422458,3118.8,Claydon Lodge Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900422840,-3661.03,Brookholme Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900385015,3118.8,Westwick Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900422587,3118.8,Westwick Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900423600,2517.2,Valley Lodge Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900423345,-736.4,Brookholme Croft Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424766,1450.29,Green Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900426273,-752,Claydon Lodge Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428161,576,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427251,525,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428319,1523.08,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429180,3037.44,Premier Nursing Agency Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Day Care Spot Cont,08/01/2025,1900417801,543.84,Specialist Stroke Services
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900426448,601.2,Regency Hall Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900421935,3118.8,Guardian Care Homes Caledonia Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900419076,3088.76,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900425899,3011.24,Regency Hall Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Day Care Spot Cont,08/01/2025,1900417520,1353.4,Macintyre Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Day Care Spot Cont,08/01/2025,1900418116,1353.4,Macintyre Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Day Care Spot Cont,08/01/2025,1900417529,1696,Edmund Street Activity Centre
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Day Care Spot Cont,08/01/2025,1900417716,812.04,Macintyre Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Day Care Spot Cont,08/01/2025,1900417523,541.36,Macintyre Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Day Care Spot Cont,08/01/2025,1900417524,1082.72,Macintyre Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Day Care Spot Cont,08/01/2025,1900418194,1475.88,Freedom Centre Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Day Care Spot Cont,08/01/2025,1900418235,812.04,Macintyre Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428678,6623.64,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427617,1936,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428216,957,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427572,1854,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428655,1669.92,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900428898,1561.56,Premier Nursing Agency Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429202,1279.88,Premier Nursing Agency Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429364,3319.12,Premier Nursing Agency Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429033,899.36,Premier Nursing Agency Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,08/01/2025,1900429222,1416.24,WEF Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427160,3283.2,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427289,1680,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428074,3905.12,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900428642,1468.8,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427492,1392.84,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Nursing Homes,08/01/2025,1900421709,-1227.28,Milford House Nursing Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900422216,-3037.38,Autumn Grange
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900419938,3118.8,Your Health Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900425784,3118.8,The Vale Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Day Care Spot Cont,08/01/2025,1900417576,642,Chesterfield Care Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Day Care Spot Cont,08/01/2025,1900418241,1618.6,Specialist Stroke Services
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Direct Payment,08/01/2025,1900427303,661.36,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Day Care Spot Cont,08/01/2025,1900417582,1353.4,Macintyre Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Day Care Spot Cont,08/01/2025,1900417616,2534.56,Ability
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Day Care Spot Cont,08/01/2025,1900417583,1353.4,Macintyre Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Day Care Spot Cont,08/01/2025,1900417580,1353.4,Macintyre Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Day Care Spot Cont,08/01/2025,1900417689,1403.6,Enable Housing Association Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Day Care Spot Cont,08/01/2025,1900418032,541.36,Macintyre Care
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Day Care Spot Cont,08/01/2025,1900417518,1072.6,NORSACA (Trading) Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900423552,-7453.81,Brookholme Care Home
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Residential Care Homes,08/01/2025,1900424286,-881.2,Vital Balance Ltd
